Solution time (hh:mm:ss),Electrode width (um),Electrode separation (um),Shield separation (um),Electrode capacitance (fF),Shield capacitance (fF),Mutual capacitance (fF),Charges within box 0 (fC),Charges within box 1 (fC),Charges within box 2 (fC),Charges within box 3 (fC),Charges within box 4 (fC),Charges within box 5 (fC),Charges within box 6 (fC),Charges within box 7 (fC),Charges within box 8 (fC),Charges within box 9 (fC),Charges within box 10 (fC),Charges within box 11 (fC),Charges within box 12 (fC),Charges within box 13 (fC),Charges within box 14 (fC),Charges within box 15 (fC),Charges within box 16 (fC),Charges within box 17 (fC),Charges within box 18 (fC),Charges within box 19 (fC),Charges within box 20 (fC),Charges within box 21 (fC),Charges within box 22 (fC),Charges within box 23 (fC),Charges within box 24 (fC),Charges within box 25 (fC),Charges within box 26 (fC),Charges within box 27 (fC),Charges within box 28 (fC),Charges within box 29 (fC),Charges within box 30 (fC),Charges within box 31 (fC),Charges within box 32 (fC),Charges within box 33 (fC),Charges within box 34 (fC),Charges within box 35 (fC),Charges within box 36 (fC),Charges within box 37 (fC),Charges within box 38 (fC),Charges within box 39 (fC),Charges within box 40 (fC),Charges within box 41 (fC),Charges within box 42 (fC),Charges within box 43 (fC),Charges within box 44 (fC),Charges within box 45 (fC),Charges within box 46 (fC),Charges within box 47 (fC),Charges within box 48 (fC),Charges within box 49 (fC),Charges within box 50 (fC),Charges within box 51 (fC),Charges within box 52 (fC),Charges within box 53 (fC),Charges within box 54 (fC),Charges within box 55 (fC),Charges within box 56 (fC),Charges within box 57 (fC),Charges within box 58 (fC),Charges within box 59 (fC),Charges within box 60 (fC),Charges within box 61 (fC),Charges within box 62 (fC),Charges within box 63 (fC),Charges within box 64 (fC),Charges within box 65 (fC),Charges within box 66 (fC),Charges within box 67 (fC),Charges within box 68 (fC),Charges within box 69 (fC),Charges within box 70 (fC),Charges within box 71 (fC),Charges within box 72 (fC),Charges within box 73 (fC),Charges within box 74 (fC),Charges within box 75 (fC),Charges within box 76 (fC),Charges within box 77 (fC),Charges within box 78 (fC),Charges within box 79 (fC),Charges within box 80 (fC),Charges within box 81 (fC),Charges within box 82 (fC),Charges within box 83 (fC),Charges within box 84 (fC),Charges within box 85 (fC),Charges within box 86 (fC),Charges within box 87 (fC),Charges within box 88 (fC),Charges within box 89 (fC),Charges within box 90 (fC),Charges within box 91 (fC),Charges within box 92 (fC),Charges within box 93 (fC),Charges within box 94 (fC),Charges within box 95 (fC),Charges within box 96 (fC),Charges within box 97 (fC),Charges within box 98 (fC),Charges within box 99 (fC),Charges within box 100 (fC),Charges within box 101 (fC),Charges within box 102 (fC),Charges within box 103 (fC),Charges within box 104 (fC),Charges within box 105 (fC),Charges within box 106 (fC),Charges within box 107 (fC),Charges within box 108 (fC),Charges within box 109 (fC),Charges within box 110 (fC),Charges within box 111 (fC),Charges within box 112 (fC),Charges within box 113 (fC),Charges within box 114 (fC),Charges within box 115 (fC),Charges within box 116 (fC),Charges within box 117 (fC),Charges within box 118 (fC),Charges within box 119 (fC)
00:01:02,50,19.5,19.5,2.26136409540574,24.4865173735672,1.04952758412947,0.0437265607611913,0.0431868050566564,0.0418367302728102,0.0391673126251999,0.0347003623869044,0.0285809833281268,0.0218121195943009,0.0155418250045026,0.0103627386922725,0.00639319271246442,0.00359862290042878,0.00185169051588912,0.000890057419599678,0.000411133488698245,0.00018740937109622,0.0426493532017932,0.0413055850588558,0.0386488586249366,0.034204729168828,0.0281250826178848,0.0214189658870904,0.0152308891785887,0.0101399256073302,0.00624974714056292,0.00351597698433572,0.00180865114118594,0.000869274398702535,0.000401553920744173,0.000183082002244681,0.0399808667342744,0.0373675610870606,0.0330055872810611,0.0270590586320373,0.0205361112039884,0.0145587753710719,0.00967260465218685,0.00595517545060096,0.00334868256903229,0.00172237340902773,0.000827901023755494,0.000382597402227436,0.000174633535486835,0.0348643165967931,0.0307201398324177,0.025112451784908,0.019008028993578,0.0134533454181787,0.00893428383110775,0.00550262905805808,0.00309636072722395,0.00159385540693413,0.00076681151494863,0.000354784436606471,0.000162274280433179,0.027015712941107,0.0220755851466632,0.0167383820047121,0.011887433024105,0.00792619176808321,0.0048999726587679,0.00276571517253087,0.00142724017061766,0.000688215545011076,0.000319202773538664,0.000146510581633026,0.0181190890551832,0.013864277735615,0.00995602156342977,0.00670699797271132,0.00418036992976254,0.00237405668939297,0.00123093825232822,0.000596003047982052,0.000277602538842338,0.000128128670466035,0.0107744168485107,0.0078737763474513,0.005387230665185,0.00339847401618659,0.00194741511030592,0.00101688567141189,0.000495473270092442,0.000232302950617645,0.000108141205259508,0.00586720501317198,0.00408528509559726,0.00261371551053303,0.00151457957434409,0.000798521484068566,0.000392713500853461,0.000185987268583329,8.77129002464072e-05,0.0028921817906829,0.00187787061338426,0.00110308302829512,0.000589533826474352,0.000294114772125119,0.000141505085330611,6.80743847870184e-05,0.00123852449848109,0.000740603883910173,0.000404026301786131,0.000206182856863306,0.000101674557648306,5.04095374105978e-05,0.000453660255774737,0.000255045628494315,0.000134611721123322,6.88400172218378e-05,3.56698682687812e-05,0.000149065480718157,8.22485266876604e-05,4.41877048420448e-05,2.43511578147749e-05,4.78558153879607e-05,2.73840502275755e-05,1.63977201931911e-05,1.69958674561202e-05,1.13540883498141e-05,8.68622154867057e-06
00:01:00,50,20,20,2.21897887578106,24.0878198479914,1.06362148075719,0.0424638969297673,0.0419162530328293,0.040566869817356,0.0379483399252542,0.0336389641916507,0.0277898028427068,0.0213194411867919,0.0152866003624082,0.0102644683296338,0.00639074206932805,0.00364472090949049,0.00190816042929578,0.000935592155246775,0.00044111885577118,0.000205095453773201,0.0413714113744075,0.0400292939661616,0.037425185127258,0.0331412038908266,0.0273346340532956,0.0209286159050699,0.0149779762258342,0.0100428137313194,0.00624706877789861,0.00356097537331025,0.00186382963458279,0.000913772888339951,0.000430863422297711,0.000200386728504392,0.0387081274028038,0.0361503531963464,0.031951897664453,0.0262805243112892,0.020057079424307,0.0143137564668117,0.00957915318572408,0.00595260005572448,0.00339166940970868,0.00177504969148281,0.000870369893540729,0.000410578556656642,0.000191212469672877,0.0337047914102976,0.029722199257765,0.0243810731738249,0.0185623859629352,0.0132277103492372,0.00884924251253497,0.00550121718410615,0.00313672524533342,0.00164296347542442,0.0008063458673329,0.000380822895937401,0.000177678384551284,0.0261624836078833,0.0214541976169008,0.0163615553035249,0.0116974839282938,0.00785581715868309,0.00490130585687431,0.00280310960755289,0.00147190701421629,0.000724044888702609,0.000342790394238009,0.000160467286162265,0.0176662174505549,0.0135872464457601,0.00981529485215631,0.00665623658987784,0.00418568854471848,0.00240821677360517,0.00127050020355483,0.000627538412116341,0.000298348156489274,0.000140421539662587,0.0106014375475503,0.00778459648641013,0.00535722213672848,0.00340806040642288,0.00197809001499521,0.0010509205129221,0.000522358789918181,0.000249969042355231,0.000118632576973632,0.00582191102651954,0.00407392053315677,0.00262718897450109,0.00154172780781518,0.000826965846089508,0.00041486548619455,0.000200510999825913,9.63629929453389e-05,0.00289667604782484,0.00189505569141598,0.00112707664264557,0.000612723608563754,0.000311746699919223,0.000153006610786963,7.4947662963273e-05,0.00125892333419984,0.000761872446304551,0.000422520048075668,0.000219727485321982,0.000110428146441999,5.56624750153637e-05,0.000471874971422229,0.000269306697086686,0.000144606947592595,7.52266227379302e-05,3.95263937957839e-05,0.000159444464944638,8.92730263515727e-05,4.86428334615586e-05,2.70740980613444e-05,5.25339281899967e-05,3.03578052129342e-05,1.82525270287823e-05,1.89158573299297e-05,1.25938458136503e-05,9.53832958834448e-06
00:01:19,50,20.5,20.5,2.17840789539464,23.7076390562193,1.07746430919328,0.0412548564196077,0.0407007460498074,0.039354419153791,0.0367874785672979,0.0326281513887076,0.0270316805332009,0.0208411165122277,0.0150344697020592,0.0101647550273321,0.00638519317848819,0.00368760664709226,0.00196262692414047,0.000980610520941692,0.000471467785309563,0.000223423175027724,0.0401498889233253,0.0388118301099576,0.0362608642824385,0.0321293341120986,0.0265778020532792,0.020453011321703,0.0147282947676288,0.00994433552165061,0.00624140776104967,0.00360284533350275,0.00191705761333117,0.000957771987845484,0.000460526781892933,0.000218301409635944,0.0374965089739587,0.0349945079430748,0.0309512219256739,0.0255365006253817,0.0195930498475686,0.0140721461986573,0.00948449777375994,0.00594719797888358,0.0034317042799413,0.00182589115474769,0.000912379038739285,0.000438894808720057,0.000208279572940829,0.0326063352785788,0.0287765366129645,0.0236833788300396,0.0181312904706074,0.0130053825555049,0.00876316609819283,0.00549726536629647,0.00317441446270132,0.00169041541404726,0.000845484969957688,0.000407204886237282,0.000193623487404134,0.0253536739918114,0.0208609379531591,0.015996639881878,0.0115101155358174,0.00778444843859989,0.00490042642569933,0.00283818516870603,0.00151515510471262,0.000759566850285158,0.000366722191179724,0.000174954105513588,0.0172308192241178,0.0133173568410622,0.00967578539873102,0.00660449731174894,0.00418919306548469,0.00244048887680693,0.0013089216820824,0.000658873109367732,0.000319435359975329,0.000153197600813637,0.01043104748461,0.00769547255239077,0.00532632916579857,0.00341628521534053,0.00200736447771429,0.00108413630709089,0.000549159978593233,0.000267975738566559,0.000129560996352943,0.00577614304279594,0.00406190471087028,0.00263980251700376,0.00156796303498246,0.000854909734746918,0.0004370562336036,0.000215373865522759,0.000105409797897531,0.00290069689537648,0.00191174080515015,0.00115057771624722,0.00063570138472322,0.0003295233853896,0.000164841879547886,8.21738411360768e-05,0.00127899906780198,0.000782933670100697,0.000441022891804826,0.00023349839168984,0.000119501987881683,6.12204187299336e-05,0.00049008384575805,0.000283728610399543,0.000154874369668199,8.19085316222589e-05,4.3637773238116e-05,0.000170073882459148,9.65792391286188e-05,5.33576240997831e-05,2.99990463898008e-05,5.74722324636738e-05,3.35493366154587e-05,2.02693589918947e-05,2.10106847642558e-05,1.3965155835231e-05,1.04917855231851e-05
00:01:19,50,21,21,2.13953475524521,23.3447067411931,1.09106050752637,0.0400957830961577,0.039536677698356,0.038195663262341,0.0356805288587802,0.0316643178043559,0.0263045489981343,0.0203767387181286,0.01478561111509,0.0100637838311703,0.00637669210719232,0.00372735180019831,0.00201506289390524,0.00102501132793202,0.000502088011379796,0.000242337940827549,0.03898121733905,0.0376492826420133,0.0351516858229796,0.0311653559069094,0.0258526501767376,0.0199915986885547,0.0144820541106761,0.00984469865930129,0.00623287697855822,0.00364166243410812,0.0019683168279353,0.00100117976121668,0.000490464158371555,0.000236814271323739,0.0363419390217931,0.0338955361704189,0.0299997624271225,0.0248247498065365,0.0191435576082183,0.0138341116075561,0.009388834968489,0.00593911377989476,0.00346886032501814,0.0018748748887989,0.000953841070004682,0.000467485634686705,0.000225942216858444,0.0315643452081429,0.027879284796853,0.0230171438982948,0.0177142019974336,0.0127865322104418,0.0086762182990572,0.00549086599982063,0.00320948769786779,0.00173619023456149,0.000884147432983201,0.000433855090544389,0.000210075466624224,0.0245858291428878,0.0202939859633251,0.0156431749717867,0.0113254649602091,0.00771225315680054,0.00489744600591967,0.00287098913684813,0.00155696220390409,0.000794706509215326,0.000390923583963661,0.000189902073093468,0.0168119763804056,0.0130544720640379,0.00953770026747756,0.00655189227429859,0.004190955580958,0.00247091276994937,0.0013461877929573,0.000689941118498838,0.000340802742175697,0.000166415244583935,0.010263327993596,0.00760656188132671,0.00529461876586251,0.00342319282385597,0.00203525276057753,0.00111650664104225,0.000575824999903578,0.000286271350446702,0.000140896118571448,0.0057299706709509,0.00404925022912502,0.00265154849947971,0.00159328446136167,0.000882333942173536,0.00045923794696254,0.000230535370927209,0.00011481755749989,0.00290422382940953,0.00192790414779018,0.00117356421281598,0.000658438701432074,0.000347409204757951,0.00017697914468578,8.97212570602635e-05,0.00129871979659833,0.000803760084606612,0.00045950766528393,0.000247465933578709,0.000128874034869126,6.70644900398964e-05,0.000508257639701628,0.0002982858430316,0.00016539228789051,8.88731432213413e-05,4.80008766587438e-05,0.00018093276677197,0.000104152069877651,5.83268856808523e-05,3.31418663373822e-05,6.26624883067983e-05,3.6957500192679e-05,2.24644820616884e-05,2.32796847712633e-05,1.54740431142783e-05,1.15494044745822e-05
00:01:23,50,21.5,21.5,2.10225090845263,22.9978653984132,1.10441660314386,0.0389835274888932,0.0384206370080172,0.0370869540784208,0.0346238547753248,0.0307442422730338,0.0256066302672593,0.0199258484630841,0.0145402264187861,0.00996175241310781,0.00636537267579284,0.0037640534881269,0.00206545524549804,0.001068716335366,0.000532878050042299,0.000261685324614019,0.0378617618410508,0.0365380574931341,0.034093866239499,0.0302459711348505,0.0251571553131463,0.0195439627927419,0.014239365110741,0.0097440802009668,0.00622161066992556,0.00367750967811518,0.00201758296339469,0.00104391079141733,0.000520570621433832,0.000255725325253201,0.0352404840970931,0.0328495530831463,0.0290940378405151,0.0241433908174174,0.018708097752773,0.0135998223160857,0.00929234609970553,0.00592848037441264,0.00350322507224681,0.00192199049141127,0.000994678476539086,0.00049626185631474,0.000244056711812549,0.0305747190603594,0.0270268794745288,0.0223803897394353,0.0173106525630256,0.0125712695226495,0.00858856042669568,0.00548216682435455,0.00324203142612867,0.00178027335727878,0.000922261367819221,0.000460703985431993,0.000227013159729269,0.0238559192705729,0.0197516188560211,0.0153008169056032,0.0111436401025712,0.00763936036017885,0.00489242960808903,0.00290160170441665,0.00159731081298652,0.000829401978030971,0.000415337809272469,0.000205319064509526,0.016408844901698,0.0127984792444565,0.00940114950998947,0.00649852335754567,0.00419103224034835,0.00249953752457577,0.00138228028627769,0.000720688647987005,0.000362399454942294,0.000180058974917974,0.010098425881436,0.00751800505133598,0.00526216283549416,0.00342882516050157,0.00206179642569766,0.00114802028740135,0.000602303954024966,0.000304815338572634,0.000152626023036188,0.00568348236925433,0.0040359765743923,0.00266242940120369,0.00161771076083557,0.00090921095131261,0.000481373158153191,0.000245964418093319,0.000124596792238591,0.00290723853296196,0.00194352170854156,0.00119603206440643,0.000680914814379444,0.000365371706690228,0.000189397424930318,9.76081883444953e-05,0.00131806225435484,0.000824338450118168,0.000477950938438165,0.0002616069792881,0.000138529813116843,7.32070282963233e-05,0.000526375369942413,0.000312955254479166,0.000176141426822279,9.61098723584266e-05,5.26170156904524e-05,0.000192003384800239,0.000111980116720001,6.35447449108808e-05,3.6493810851668e-05,6.80992909717835e-05,4.05803401611184e-05,2.48288620698515e-05,2.57247604785692e-05,1.71176483478059e-05,1.27102202163693e-05
00:01:24,50,22,22,2.06645885983281,22.6660221705362,1.11753730383318,0.0379150756925856,0.0373496306816706,0.0360251026585727,0.0336140776737465,0.0298649349379195,0.0249361458243514,0.0194880137472879,0.0142983930921084,0.00985883236315058,0.00635136179356778,0.00379777826088226,0.00211379141992918,0.00111164598115036,0.000563773100463943,0.000281518625143313,0.0367886532363918,0.0354748792751599,0.0330840164947241,0.0293681883396809,0.024489678357869,0.019109637957598,0.0140004019108692,0.00964268822737108,0.00620774509204368,0.00371049002944955,0.00206485889311019,0.00108589654034684,0.000550784711360652,0.000275112389217313,0.034188703633352,0.0318529244639403,0.0282308824156357,0.0234905369217866,0.0182861902159422,0.0133693497194537,0.00919521510074594,0.00591540969425308,0.00353488171848326,0.00196722730129008,0.0010348251701105,0.000525148470898156,0.000262590368250332,0.0296336819317184,0.0262160269746963,0.0217712149624407,0.0169200450735925,0.0123596938183647,0.00850034648130917,0.00547126374570622,0.00327209632756248,0.00182265815466258,0.000959762763037293,0.000487670982578975,0.000244317213328145,0.0231612163012461,0.0192323095270126,0.0149691467916334,0.0109647340704233,0.0075659224655683,0.00488549264804696,0.0029300647848256,0.00163619637204508,0.000863593767412894,0.000439891871938584,0.000221081810569302,0.0160206055374052,0.0125492295468072,0.00926626575196809,0.00644453692950574,0.00418952337972551,0.0025264020629859,0.00141719156478074,0.000751063435198655,0.000384162345662246,0.000194045331267643,0.0099363799127639,0.00742990064734536,0.00522902931149275,0.00343322206473512,0.00208700743509498,0.00117866236174815,0.000628552373895436,0.000323556753742314,0.000164683882121339,0.005636751729437,0.00402210956626215,0.00267245624104313,0.0016412312683573,0.000935525617368075,0.000503425429752534,0.000261618124239731,0.000134678455074591,0.00290972894210761,0.00195858031018145,0.00121796059324151,0.000703106906659897,0.00038337882635503,0.000202064329907524,0.000105780868515603,0.00133699935558352,0.000844640893840499,0.000496325537917046,0.000275893359364869,0.000148447574228595,7.96266687941058e-05,0.000544412498913674,0.000327714326452407,0.000187102623880549,0.000103606821690927,5.74856846881369e-05,0.000203264840724228,0.000120049448070396,6.90045873304276e-05,4.00603150417404e-05,7.37743965456228e-05,4.44155271239657e-05,2.73692625586914e-05,2.83463403826041e-05,1.89013879201346e-05,1.39818614139403e-05
00:01:31,50,22.5,22.5,2.03206792045765,22.3482413227913,1.1304282466298,0.0368878006310063,0.0363209576261704,0.0350072749042401,0.0326481244179653,0.0290237146312821,0.0242916073122602,0.0190627996312203,0.0140602496351575,0.00975521242732212,0.00633480324678622,0.00382862320343394,0.00216008365499864,0.00115373374291488,0.00059469230366303,0.000301759713243195,0.0357588666411163,0.0344566806834108,0.0321189028698673,0.0285292434465773,0.0238485505809791,0.0186881307753024,0.0137652108349426,0.00954065539463043,0.00619141830178039,0.00374065328366753,0.00211014427750697,0.00112706643538761,0.000581033131127924,0.00029492964730415,0.0331834598714242,0.0309022493050117,0.0274073884294697,0.0228645190501655,0.0178773115987458,0.0131427787589073,0.00909757024603958,0.00590003843199366,0.00356389347486407,0.00201060064543227,0.00107420912226427,0.000554082866899672,0.000281563784039872,0.0287378656825936,0.025443893457661,0.0211879760580553,0.0165419641496069,0.0121518495607597,0.00841175464832185,0.0054582913555548,0.00329977367734254,0.0018633534180024,0.000996596943595185,0.0005147109211487,0.000262065404521752,0.0224992692848169,0.0187347009676303,0.0146477373664879,0.0107888446274178,0.00749205650088235,0.0048767422417684,0.00295644317102869,0.00167362558140052,0.000897228432250946,0.000464544475010469,0.000237274888972051,0.0156465472685382,0.0123065456196346,0.00913312433633635,0.00638998823144384,0.00418646579146657,0.00255155642718552,0.00145092091037599,0.000781016169359224,0.000406055352136147,0.000208430749967038,0.00977722915280959,0.007342361672474,0.00519528519394151,0.00343642355877503,0.00211091319012366,0.00120842171329867,0.000654531569900801,0.000342463367721876,0.00017711507108869,0.00558983974974916,0.00400766626630482,0.00268163243635266,0.00166385681262553,0.000961267143915838,0.000525355685123411,0.000277471316106371,0.000145111328125222,0.0029116832269789,0.00197306585186902,0.00123934320602318,0.000724994955740574,0.00040140071963291,0.000214957408208788,0.000114262010723827,0.0013555140390035,0.000864653006388707,0.000514613303370844,0.000290300837194748,0.000158605033805548,8.62946803375751e-05,0.000562349130465516,0.00034253975258974,0.000198255409217376,0.000111346067321883,6.25681777583637e-05,0.000214700157914846,0.000128345424303925,7.46960249212368e-05,4.38215178332066e-05,7.96796028518679e-05,4.84584474912573e-05,3.0079320406808e-05,3.11431365469936e-05,2.08258469025846e-05,1.53631116602385e-05
00:01:55,50,23,23,1.99899593048122,22.0436154200606,1.14309416410164,0.0358992794502393,0.0353320663302753,0.0340306510091944,0.0317232027713369,0.0282181681197245,0.0236715111653852,0.0186497832151869,0.0138258142035758,0.00965102057786813,0.00631582155970399,0.00385666089931715,0.0022043297638031,0.00119492107052501,0.000625560069096046,0.000322341677322886,0.0347699943523433,0.0334808086723814,0.0311957127556636,0.0277265919946791,0.023232315423923,0.0182791264579866,0.0135338703458042,0.00943813310437281,0.0061727604629767,0.00376810393828912,0.00215344647409984,0.00116736762956571,0.000611234550490525,0.000315070627355946,0.032221794953361,0.0299945938476624,0.0266210561381427,0.0222637424140383,0.017481033583121,0.012920185210847,0.00899959540035347,0.00588250165990154,0.00359033877171509,0.00205210295945649,0.00111278949866553,0.000582985687412318,0.000300846349544186,0.0278840944214813,0.024707756805623,0.0206290379950186,0.0161759347575458,0.0119477681967712,0.0083228499294816,0.00544335546404662,0.00332512192284636,0.00190235775904118,0.00103270863336011,0.000541743329187579,0.000280106471926197,0.0218677955873394,0.0182574062631473,0.0143362943502181,0.0106159563076643,0.00741786545459347,0.00486624973772904,0.0029807987691829,0.00170959170552832,0.000930261922974978,0.000489222714951803,0.000253751349655373,0.0152859037398433,0.0120702927499995,0.00900180215410266,0.00633499261445171,0.00418195655878337,0.00257504309087235,0.00148345722404543,0.00081050897723347,0.000428015951144308,0.000223095426365686,0.00962106863141162,0.00725545182580742,0.00516099312777064,0.0034384796605351,0.00213354620727842,0.00123729172015829,0.000680206071125826,0.000361482411454776,0.000189817347733091,0.00554279272807871,0.00399266675124621,0.0026899810665581,0.00168559097978551,0.000986415206693595,0.000547131981527639,0.000293482608385467,0.000155806042222091,0.00291309559121304,0.00198696316598362,0.00126016812337385,0.000746558168900369,0.000419409325829638,0.000228046517010209,0.000123003647589369,0.00137359211100692,0.000884351391415742,0.000532788357227894,0.000304805452135209,0.000168986365894371,9.32235675530639e-05,0.000580161958031362,0.000357409847135123,0.000209580657072626,0.000119318487766342,6.78924151703239e-05,0.000226288942381913,0.000136854838412262,8.06130896154649e-05,4.77909028979226e-05,8.58057897157539e-05,5.27057207556613e-05,3.29630554888372e-05,3.41143632037357e-05,2.28910014664757e-05,1.68567772558903e-05
00:01:41,50,23.5,23.5,1.96716645799072,21.7513324073394,1.15554035513343,0.0349472726843824,0.0343807003310789,0.0330929042574573,0.0308368112057537,0.0274460304549257,0.023074545101936,0.0182486000724587,0.0135951888821165,0.00954642073217258,0.00629454928863527,0.00388200373373834,0.00224654341592374,0.00123515658317352,0.000656306840251076,0.000343209531389266,0.0338195690156216,0.0325447291829558,0.0303117670454539,0.0269579599786904,0.0226395936407793,0.0178820723083655,0.0133064303765431,0.00933527120102995,0.00615188893149127,0.00379291691633562,0.00219477614010313,0.00120674820529798,0.000641324400844265,0.000335483913887519,0.0313010370617029,0.0291271940467489,0.0258692977878371,0.0216868069847146,0.0170969349294636,0.0127015552598672,0.00890139018881531,0.00586289689388516,0.00361432957226234,0.00209175202588464,0.00115050780496859,0.000611795474476085,0.0003203950697671,0.0270696643400735,0.0240051588672444,0.0200929981350211,0.0158214368774611,0.0117474753054749,0.00823383136316292,0.0054265391812449,0.0033482322408314,0.00193967975645085,0.00106805801261588,0.000568711640617679,0.000298407496071026,0.0212646819609654,0.0177992959669696,0.0140343832244785,0.010446137097975,0.00734345480860933,0.0048541252528575,0.00300319780863526,0.00174410228995452,0.000962650653035898,0.000513879185907691,0.000270491536340569,0.0149380492536797,0.0118403342572663,0.00887236538310166,0.00627962613532761,0.00417606040368674,0.00259690793878655,0.00151480991825852,0.000839504224291892,0.000450002961093157,0.000238029293724873,0.00946784132691935,0.00716925781065309,0.00512619767185972,0.00343942466788869,0.00215492601718016,0.00126527094367078,0.000705536913381649,0.000380580852183643,0.000202793063534905,0.00549568154291596,0.00397714048280047,0.00269749918632691,0.00170644426465327,0.00101096299106092,0.000568727348540101,0.00030962151573724,0.000166762297819463,0.00291396497959517,0.00200026110126463,0.00128043183314144,0.000767781984909824,0.000437376127964575,0.000241307964856789,0.000131991156269473,0.00139121125248683,0.000903723121957674,0.000550831980870307,0.000319383002293624,0.000179569848545679,0.000100386818592303,0.000597833746132027,0.000372305792666847,0.000221059726947283,0.000127508307729289,7.3435290773927e-05,0.000238012363790557,0.00014556302084531,8.67455479760369e-05,5.19566974235132e-05,9.21440644143525e-05,5.71519634611437e-05,3.60159372077768e-05,3.72585882442031e-05,2.50965468213971e-05,1.84628276633153e-05
00:01:25,50,24,24,1.93650871095645,21.4706428441203,1.16777211563571,0.0340297410579431,0.0334647266576211,0.0321918008731032,0.0299865407146372,0.026705199304957,0.0224994745603958,0.0178588343964389,0.0133683678983127,0.00944152940264304,0.00627110339046279,0.0039047240402675,0.00228674811187552,0.0012743983974973,0.00068687629776731,0.000364334310490733,0.0329055285622216,0.0316460371017691,0.0294647735485204,0.0262213050039969,0.0220691164845566,0.0174966374840472,0.013082902892061,0.00923222230421426,0.00612892582081691,0.00381520664706578,0.00223414635997041,0.00124516530934918,0.000671250323294162,0.000356171144753455,0.0304187380011573,0.0282973746063316,0.0251499455238171,0.0211323694321973,0.0167244850409384,0.0124869220461638,0.00880308369860725,0.005841349337295,0.00363592202328567,0.00212955929899291,0.00118733043648725,0.000640462149357742,0.000340202316134872,0.0262918777528117,0.0233338789493604,0.0195784958672151,0.0154780629404023,0.0115509865509078,0.00814475135615015,0.00540797289987469,0.0033691721699785,0.00197534024848466,0.0011026035290523,0.0005955692476719,0.000316961159904869,0.0206881590524726,0.0173592653331368,0.0137417075414335,0.0102794032037661,0.00726894759394225,0.00484045559951541,0.00302370610718361,0.00177717344885371,0.000994364457825567,0.000538467397337475,0.000287474573021844,0.0146023633151779,0.0116164782743874,0.00874484233647068,0.00622398508006931,0.00416883119181214,0.0026172054567927,0.00154498192191176,0.000867966869192163,0.000471975453360894,0.000253211136863042,0.0093175918429858,0.00708383093944447,0.005090969286827,0.00343928894836681,0.00217509279626598,0.00129234919543807,0.000730498464250997,0.000399721177048082,0.000216014571601173,0.00544853386495199,0.00396111495691256,0.00270419819119905,0.00172643494739969,0.00103489840653639,0.000590110636533372,0.000325862812851627,0.000177972632720461,0.00291429232555583,0.00201295430292232,0.00130012158803684,0.000788648987577694,0.000455278751131241,0.00025471985205735,0.000141235227843841,0.00140835768595297,0.000922754835228268,0.000568724857310183,0.00033401303157993,0.000190340599738639,0.000107792626006494,0.000615348288911201,0.000387206396750172,0.00023267478725066,0.000135904743551306,7.92003158723802e-05,0.000249853557116404,0.000154456405542716,9.30865418098485e-05,5.63211390636639e-05,9.86854106061496e-05,6.17940861946939e-05,3.92414398034815e-05,4.05741416336555e-05,2.74457273953609e-05,2.01809748308106e-05
